record_id,merchant,category,rail,bank,gateway,gross_amount,fee_amount,bank_amount,gateway_amount,bank_date,gateway_date,bank_ref,gateway_ref,bank_desc,gateway_desc,status,anomaly_flag,anomaly_category
TXN-10K-09532,Dunzo Quick Commerce,E-Commerce,NEFT/RTGS,SBI,Razorpay,610713.42,0.0,610713.42,610689.7,2026-08-23 01:02:00,2026-08-23 01:02:00,REF-DNZ9642117,PO-DNZ9642117,NEFT/RTGS CR-DNZ9642117-RAZORPAY-TREASURY SWEEP-Dunzo Quick Commerce,Corporate treasury gross settlement DNZ9642117,flagged,True,fee_deduction
TXN-10K-09533,Cleartrip Flights & Hotels,Travel,NetBanking,ICICI,Cashfree,117770.06,2456.78,117770.06,115313.28,2026-09-03 00:26:00,2026-09-03 00:26:00,REF-CLRT7353339,PO-CLRT7353339,NB CR-CLRT7353339-CASHFREE-DIRECT DISBURSE-Cleartrip Flights & Hotels,Internet banking settlement net of fee CLRT7353339,matched,False,matched_clean
TXN-10K-09534,Dunzo Quick Commerce,E-Commerce,UPI,KOTAK,Razorpay,9258.64,21.85,9258.64,9236.79,2026-08-28 17:12:00,2026-08-28 17:12:00,REF-DNZ3756368,PO-DNZ3756368,UPI CR-DNZ3756368-RAZORPAY-COLLECTION-Dunzo Quick Commerce,UPI instant merchant payout batch DNZ3756368,matched,False,matched_clean
TXN-10K-09535,Cleartrip Flights & Hotels,Travel,UPI,SBI,Stripe,6599.55,15.58,6599.55,6583.97,2026-08-04 00:26:00,2026-08-04 00:26:00,REF-CLRT2020292,PO-CLRT2020292,UPI CR-CLRT2020292-STRIPE-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT2020292,matched,False,matched_clean
TXN-10K-09536,Zomato Logistics Payouts,Logistics,Debit Card,HDFC,PayU,42053.76,1052.98,42053.76,41000.78,2026-08-30 02:59:00,2026-08-30 02:59:00,REF-ZMT1851620,PO-ZMT1851620,DEBIT CR-ZMT1851620-PAYU-SETTLEMENT-Zomato Logistics Payouts,Debit collection clearance sweep ZMT1851620,matched,False,matched_clean
TXN-10K-09537,Cleartrip Flights & Hotels,Travel,UPI,ICICI,Razorpay,8638.24,20.39,8638.24,8617.85,2026-08-23 03:13:00,2026-08-23 03:13:00,REF-CLRT7736682,PO-CLRT7736682,UPI CR-CLRT7736682-RAZORPAY-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT7736682,matched,False,matched_clean
TXN-10K-09538,Swiggy Instamart Fleet,Quick Commerce,UPI,HDFC,PayU,8300.72,19.59,8300.72,8281.13,2026-08-01 16:20:00,2026-08-01 16:20:00,REF-SWG1928538,PO-SWG1928538,UPI CR-SWG1928538-PAYU-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG1928538,matched,False,matched_clean
TXN-10K-09539,Freshworks SaaS Cloud,SaaS,UPI,SBI,PayU,689.85,1.63,689.85,688.22,2026-08-24 02:32:00,2026-08-24 02:32:00,REF-FRSH8944600,PO-FRSH8944600,UPI CR-FRSH8944600-PAYU-COLLECTION-Freshworks SaaS Cloud,UPI instant merchant payout batch FRSH8944600,matched,False,matched_clean
TXN-10K-09540,Zerodha Securities Payout,FinTech,Credit Card,HDFC,Razorpay,57514.37,1451.33,57514.37,56025.81,2026-08-31 16:55:00,2026-08-31 16:55:00,REF-ZRD1187162,PO-ZRD1187162,CARD SETTLE-ZRD1187162-RAZORPAY-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD1187162,flagged,True,fee_deduction
TXN-10K-09541,Freshworks SaaS Cloud,SaaS,NetBanking,HDFC,Cashfree,142526.31,3440.53,142526.31,139085.78,2026-08-26 03:13:00,2026-08-26 03:13:00,REF-FRSH2405380,PO-FRSH2405380,NB CR-FRSH2405380-CASHFREE-DIRECT DISBURSE-Freshworks SaaS Cloud,Internet banking settlement net of fee FRSH2405380,matched,False,matched_clean
TXN-10K-09542,Razorpay Capital Advances,Lending,UPI,KOTAK,Razorpay,13804.22,32.58,13804.22,13771.64,2026-08-25 17:58:00,2026-08-25 17:58:00,REF-RZPC4977750,PO-RZPC4977750,UPI CR-RZPC4977750-RAZORPAY-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC4977750,matched,False,matched_clean
TXN-10K-09543,Cleartrip Flights & Hotels,Travel,UPI,AXIS,Stripe,2908.94,6.87,2908.94,2902.07,2026-08-16 03:22:00,2026-08-16 03:22:00,REF-CLRT3395253,PO-CLRT3395253,UPI CR-CLRT3395253-STRIPE-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT3395253,matched,False,matched_clean
TXN-10K-09544,Zerodha Securities Payout,FinTech,Credit Card,SBI,Stripe,25954.84,479.87,25954.84,25474.97,2026-08-24 17:12:00,2026-08-24 17:12:00,REF-ZRD5985965,PO-ZRD5985965,CARD SETTLE-ZRD5985965-STRIPE-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD5985965,matched,False,matched_clean
TXN-10K-09545,Cleartrip Flights & Hotels,Travel,Credit Card,SBI,Razorpay,24319.53,512.99,24319.53,23806.54,2026-08-26 09:53:00,2026-08-26 09:53:00,REF-CLRT7660721,PO-CLRT7660721,CARD SETTLE-CLRT7660721-RAZORPAY-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT7660721,matched,False,matched_clean
TXN-10K-09546,Zerodha Securities Payout,FinTech,NetBanking,ICICI,Razorpay,44018.23,1114.46,44018.23,42903.77,2026-08-02 06:15:00,2026-08-02 06:15:00,REF-ZRD7879353,PO-ZRD7879353,NB CR-ZRD7879353-RAZORPAY-DIRECT DISBURSE-Zerodha Securities Payout,Internet banking settlement net of fee ZRD7879353,matched,False,matched_clean
TXN-10K-09547,Zerodha Securities Payout,FinTech,Credit Card,HDFC,Razorpay,20693.61,388.62,20693.61,20304.99,2026-08-12 02:20:00,2026-08-12 02:20:00,REF-ZRD7008509,PO-ZRD7008509,CARD SETTLE-ZRD7008509-RAZORPAY-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD7008509,matched,False,matched_clean
TXN-10K-09548,Zomato Logistics Payouts,Logistics,Credit Card,ICICI,Razorpay,29830.69,760.31,29830.69,29070.38,2026-08-12 16:54:00,2026-08-12 16:54:00,REF-ZMT2002594,PO-ZMT2002594,CARD SETTLE-ZMT2002594-RAZORPAY-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT2002594,matched,False,matched_clean
TXN-10K-09549,Zerodha Securities Payout,FinTech,NEFT/RTGS,AXIS,Stripe,612832.71,0.0,612832.71,612832.71,2026-08-20 20:47:00,2026-08-20 20:47:00,REF-ZRD8771288,PO-ZRD8771288,NEFT/RTGS CR-ZRD8771288-STRIPE-TREASURY SWEEP-Zerodha Securities Payout,Corporate treasury gross settlement ZRD8771288,matched,False,matched_clean
TXN-10K-09550,Zomato Logistics Payouts,Logistics,Credit Card,SBI,PayU,11982.8,273.37,11982.8,11709.43,2026-08-29 01:24:00,2026-08-29 01:24:00,REF-ZMT6238997,PO-ZMT6238997,CARD SETTLE-ZMT6238997-PAYU-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT6238997,matched,False,matched_clean
TXN-10K-09551,Zomato Logistics Payouts,Logistics,Credit Card,SBI,Razorpay,10411.5,255.87,10411.5,10155.63,2026-08-29 17:25:00,2026-08-29 17:25:00,REF-ZMT8830384,PO-ZMT8830384,CARD SETTLE-ZMT8830384-RAZORPAY-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT8830384,matched,False,matched_clean
TXN-10K-09552,Razorpay Capital Advances,Lending,Credit Card,ICICI,Cashfree,58807.1,1195.65,58807.1,57611.45,2026-09-01 14:27:00,2026-09-01 14:27:00,REF-RZPC5800545,PO-RZPC5800545,CARD SETTLE-RZPC5800545-CASHFREE-POS DISBURSE-Razorpay Capital Advances,Card settlement net of gateway interchange RZPC5800545,matched,False,matched_clean
TXN-10K-09553,Zerodha Securities Payout,FinTech,UPI,HDFC,Cashfree,5727.15,13.51,5727.15,5713.64,2026-08-26 10:07:00,2026-08-26 10:07:00,REF-ZRD9840402,PO-ZRD9840402,UPI CR-ZRD9840402-CASHFREE-COLLECTION-Zerodha Securities Payout,UPI instant merchant payout batch ZRD9840402,matched,False,matched_clean
TXN-10K-09554,Dunzo Quick Commerce,E-Commerce,UPI,SBI,Cashfree,1282.97,3.03,1282.97,1279.94,2026-08-24 12:00:00,2026-08-24 12:00:00,REF-DNZ5929779,PO-DNZ5929779,UPI CR-DNZ5929779-CASHFREE-COLLECTION-Dunzo Quick Commerce,UPI instant merchant payout batch DNZ5929779,matched,False,matched_clean
TXN-10K-09555,Razorpay Capital Advances,Lending,UPI,KOTAK,PayU,5993.66,14.15,5993.66,5979.51,2026-08-19 19:48:00,2026-08-19 19:48:00,REF-RZPC7409110,PO-RZPC7409110,UPI CR-RZPC7409110-PAYU-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC7409110,matched,False,matched_clean
TXN-10K-09556,Swiggy Instamart Fleet,Quick Commerce,UPI,HDFC,Stripe,10969.24,25.89,10969.24,10943.35,2026-08-06 22:02:00,2026-08-06 22:02:00,REF-SWG8903966,PO-SWG8903966,UPI CR-SWG8903966-STRIPE-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG8903966,matched,False,matched_clean
TXN-10K-09557,Dunzo Quick Commerce,E-Commerce,NEFT/RTGS,ICICI,Razorpay,753847.61,0.0,753847.61,753847.61,2026-09-04 03:35:00,2026-09-04 03:35:00,REF-DNZ9623372,PO-DNZ9623372,NEFT/RTGS CR-DNZ9623372-RAZORPAY-TREASURY SWEEP-Dunzo Quick Commerce,Corporate treasury gross settlement DNZ9623372,matched,False,matched_clean
TXN-10K-09558,Nykaa Cosmetics D2C,D2C,Credit Card,AXIS,Stripe,70223.23,1550.4,70223.23,68672.83,2026-08-15 22:37:00,2026-08-15 22:37:00,REF-NYK9140851,PO-NYK9140851,CARD SETTLE-NYK9140851-STRIPE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK9140851,matched,False,matched_clean
TXN-10K-09559,Postman API Cloud,SaaS,Credit Card,HDFC,Razorpay,31491.81,582.14,31491.81,30909.67,2026-08-11 14:53:00,2026-08-11 14:53:00,REF-POST4412032,PO-POST4412032,CARD SETTLE-POST4412032-RAZORPAY-POS DISBURSE-Postman API Cloud,Card settlement net of gateway interchange POST4412032,matched,False,matched_clean
TXN-10K-09560,Freshworks SaaS Cloud,SaaS,NetBanking,HDFC,Stripe,47298.83,1181.76,47298.83,46117.07,2026-08-18 09:21:00,2026-08-18 09:21:00,REF-FRSH5593241,PO-FRSH5593241,NB CR-FRSH5593241-STRIPE-DIRECT DISBURSE-Freshworks SaaS Cloud,Internet banking settlement net of fee FRSH5593241,matched,False,matched_clean
TXN-10K-09561,Zerodha Securities Payout,FinTech,NetBanking,HDFC,PayU,137552.99,2797.56,137552.99,134755.43,2026-08-05 13:12:00,2026-08-05 13:12:00,REF-ZRD3944480,PO-ZRD3944480,NB CR-ZRD3944480-PAYU-DIRECT DISBURSE-Zerodha Securities Payout,Internet banking settlement net of fee ZRD3944480,matched,False,matched_clean
TXN-10K-09562,Razorpay Capital Advances,Lending,UPI,AXIS,Cashfree,1989.81,4.7,1989.81,1985.11,2026-08-13 20:59:00,2026-08-13 20:59:00,REF-RZPC5025499,PO-RZPC5025499,UPI CR-RZPC5025499-CASHFREE-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC5025499,matched,False,matched_clean
TXN-10K-09563,Swiggy Instamart Fleet,Quick Commerce,NetBanking,ICICI,PayU,42937.45,1092.97,42937.45,41844.48,2026-08-23 05:11:00,2026-08-23 05:11:00,REF-SWG9173105,PO-SWG9173105,NB CR-SWG9173105-PAYU-DIRECT DISBURSE-Swiggy Instamart Fleet,Internet banking settlement net of fee SWG9173105,matched,False,matched_clean
TXN-10K-09564,Infosys Contractor Payroll,Enterprise,Debit Card,KOTAK,PayU,37572.29,800.87,37572.29,36712.4,2026-08-25 12:28:00,2026-08-25 12:28:00,REF-INFY3822259,PO-INFY3822259,DEBIT CR-INFY3822259-PAYU-SETTLEMENT-Infosys Contractor Payroll,Debit collection clearance sweep INFY3822259,flagged,True,fee_deduction
TXN-10K-09565,Freshworks SaaS Cloud,SaaS,UPI,SBI,Stripe,12216.74,28.83,12216.74,12187.91,2026-08-07 09:14:00,2026-08-07 09:14:00,REF-FRSH2012472,PO-FRSH2012472,UPI CR-FRSH2012472-STRIPE-COLLECTION-Freshworks SaaS Cloud,UPI instant merchant payout batch FRSH2012472,matched,False,matched_clean
TXN-10K-09566,Razorpay Capital Advances,Lending,UPI,KOTAK,Razorpay,4190.36,9.89,4190.36,4180.47,2026-09-02 11:18:00,2026-09-02 11:18:00,REF-RZPC5042085,PO-RZPC5042085,UPI CR-RZPC5042085-RAZORPAY-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC5042085,matched,False,matched_clean
TXN-10K-09567,Cleartrip Flights & Hotels,Travel,UPI,HDFC,PayU,6481.18,15.29,6481.18,6465.89,2026-08-01 14:46:00,2026-08-01 14:46:00,REF-CLRT1661005,PO-CLRT1661005,UPI CR-CLRT1661005-PAYU-COLLECTION-Cleartrip Flights & Hotels,UPI instant merchant payout batch CLRT1661005,matched,False,matched_clean
TXN-10K-09568,Infosys Contractor Payroll,Enterprise,UPI,SBI,Cashfree,11879.05,28.04,11879.05,11851.01,2026-09-03 07:02:00,2026-09-03 07:02:00,REF-INFY9912127,PO-CORRUPT-991212,UPI CR-INFY9912127-CASHFREE-COLLECTION-Infosys Contractor Payroll,UPI instant merchant payout batch INFY9912127,flagged,True,reference_corruption
TXN-10K-09569,Swiggy Instamart Fleet,Quick Commerce,UPI,ICICI,Cashfree,3438.07,8.12,3438.07,3429.95,2026-08-04 12:36:00,2026-08-04 12:36:00,REF-SWG2326168,PO-SWG2326168,UPI CR-SWG2326168-CASHFREE-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG2326168,matched,False,matched_clean
TXN-10K-09570,Razorpay Capital Advances,Lending,UPI,HDFC,Razorpay,11281.41,26.62,11281.41,11254.79,2026-09-03 20:22:00,2026-09-03 20:22:00,REF-RZPC8944043,PO-RZPC8944043,UPI CR-RZPC8944043-RAZORPAY-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC8944043,matched,False,matched_clean
TXN-10K-09571,Dunzo Quick Commerce,E-Commerce,UPI,AXIS,Razorpay,4284.1,10.11,4284.1,4273.99,2026-08-24 21:02:00,2026-08-24 21:02:00,REF-DNZ2949664,PO-DNZ2949664,UPI CR-DNZ2949664-RAZORPAY-COLLECTION-Dunzo Quick Commerce,UPI instant merchant payout batch DNZ2949664,matched,False,matched_clean
TXN-10K-09572,Freshworks SaaS Cloud,SaaS,UPI,ICICI,Stripe,2128.56,5.03,2128.56,2123.53,2026-08-28 20:22:00,2026-08-28 20:22:00,REF-FRSH1717420,PO-FRSH1717420,UPI CR-FRSH1717420-STRIPE-COLLECTION-Freshworks SaaS Cloud,UPI instant merchant payout batch FRSH1717420,matched,False,matched_clean
TXN-10K-09573,Postman API Cloud,SaaS,Credit Card,HDFC,Razorpay,62574.23,1323.35,62574.23,61250.88,2026-08-05 06:22:00,2026-08-08 06:22:00,REF-POST6953565,PO-POST6953565,CARD SETTLE-POST6953565-RAZORPAY-POS DISBURSE-Postman API Cloud,Card settlement net of gateway interchange POST6953565,flagged,True,settlement_lag
TXN-10K-09574,Swiggy Instamart Fleet,Quick Commerce,UPI,HDFC,Cashfree,12137.8,28.65,12137.8,12109.15,2026-08-19 01:47:00,2026-08-19 01:47:00,REF-SWG2989407,PO-SWG2989407,UPI CR-SWG2989407-CASHFREE-COLLECTION-Swiggy Instamart Fleet,UPI instant merchant payout batch SWG2989407,matched,False,matched_clean
TXN-10K-09575,Zomato Logistics Payouts,Logistics,UPI,SBI,Razorpay,843.57,1.99,843.57,841.58,2026-08-23 13:13:00,2026-08-23 13:13:00,REF-ZMT6298795,PO-ZMT6298795,UPI CR-ZMT6298795-RAZORPAY-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT6298795,matched,False,matched_clean
TXN-10K-09576,Postman API Cloud,SaaS,Debit Card,SBI,Stripe,25547.84,582.91,25547.84,24922.97,2026-09-02 21:37:00,2026-09-02 21:37:00,REF-POST7519287,PO-POST7519287,DEBIT CR-POST7519287-STRIPE-SETTLEMENT-Postman API Cloud,Debit collection clearance sweep POST7519287,flagged,True,fee_deduction
TXN-10K-09577,Zomato Logistics Payouts,Logistics,Credit Card,HDFC,Stripe,46651.02,1105.47,46651.02,45545.55,2026-08-07 11:39:00,2026-08-07 11:39:00,REF-ZMT8707250,PO-ZMT8707250,CARD SETTLE-ZMT8707250-STRIPE-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT8707250,matched,False,matched_clean
TXN-10K-09578,Razorpay Capital Advances,Lending,UPI,HDFC,Cashfree,490.63,1.16,490.63,489.47,2026-08-17 10:16:00,2026-08-17 10:16:00,REF-RZPC5499082,PO-RZPC5499082,UPI CR-RZPC5499082-CASHFREE-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC5499082,matched,False,matched_clean
TXN-10K-09579,Zerodha Securities Payout,FinTech,UPI,SBI,PayU,14054.03,33.17,14054.03,14020.86,2026-09-04 13:30:00,2026-09-04 13:30:00,REF-ZRD6765610,PO-ZRD6765610,UPI CR-ZRD6765610-PAYU-COLLECTION-Zerodha Securities Payout,UPI instant merchant payout batch ZRD6765610,matched,False,matched_clean
TXN-10K-09580,Zomato Logistics Payouts,Logistics,UPI,ICICI,Razorpay,6507.59,15.36,6507.59,6388.93,2026-09-01 01:13:00,2026-09-01 01:13:00,REF-ZMT2275865,PO-ZMT2275865,UPI CR-ZMT2275865-RAZORPAY-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT2275865,flagged,True,fee_deduction
TXN-10K-09581,Zerodha Securities Payout,FinTech,Credit Card,ICICI,Stripe,28403.86,606.53,28403.86,27782.08,2026-08-30 03:41:00,2026-08-30 03:41:00,REF-ZRD5342015,PO-ZRD5342015,CARD SETTLE-ZRD5342015-STRIPE-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD5342015,flagged,True,fee_deduction
TXN-10K-09582,Zerodha Securities Payout,FinTech,Credit Card,AXIS,PayU,60333.34,1190.51,60333.34,59142.83,2026-08-22 16:17:00,2026-08-22 16:17:00,REF-ZRD2373897,PO-ZRD2373897,CARD SETTLE-ZRD2373897-PAYU-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD2373897,matched,False,matched_clean
TXN-10K-09583,Razorpay Capital Advances,Lending,UPI,AXIS,Stripe,2793.5,6.6,2793.5,2786.9,2026-09-02 07:01:00,2026-09-02 07:01:00,REF-RZPC5561233,PO-RZPC5561233,UPI CR-RZPC5561233-STRIPE-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC5561233,matched,False,matched_clean
TXN-10K-09584,Cleartrip Flights & Hotels,Travel,Credit Card,ICICI,PayU,4136.72,100.1,4136.72,4036.62,2026-08-07 01:12:00,2026-08-07 01:12:00,REF-CLRT2203799,PO-CLRT2203799,CARD SETTLE-CLRT2203799-PAYU-POS DISBURSE-Cleartrip Flights & Hotels,Card settlement net of gateway interchange CLRT2203799,matched,False,matched_clean
TXN-10K-09585,Zomato Logistics Payouts,Logistics,Credit Card,ICICI,Stripe,33166.67,671.57,33166.67,32495.1,2026-08-14 02:46:00,2026-08-14 02:46:00,REF-ZMT2838246,PO-ZMT2838246,CARD SETTLE-ZMT2838246-STRIPE-POS DISBURSE-Zomato Logistics Payouts,Card settlement net of gateway interchange ZMT2838246,matched,False,matched_clean
TXN-10K-09586,Dunzo Quick Commerce,E-Commerce,Credit Card,ICICI,PayU,19145.2,403.45,19145.2,18741.75,2026-08-19 09:10:00,2026-08-19 09:10:00,REF-DNZ4393864,PO-DNZ4393864,CARD SETTLE-DNZ4393864-PAYU-POS DISBURSE-Dunzo Quick Commerce,Card settlement net of gateway interchange DNZ4393864,matched,False,matched_clean
TXN-10K-09587,Nykaa Cosmetics D2C,D2C,Credit Card,AXIS,Stripe,12356.81,233.51,12356.81,12123.3,2026-08-19 13:19:00,2026-08-19 13:19:00,REF-NYK4721013,PO-NYK4721013,CARD SETTLE-NYK4721013-STRIPE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK4721013,matched,False,matched_clean
TXN-10K-09588,Nykaa Cosmetics D2C,D2C,Credit Card,ICICI,Razorpay,32418.13,732.9,32418.13,31616.24,2026-08-03 01:31:00,2026-08-03 01:31:00,REF-NYK6838394,PO-NYK6838394,CARD SETTLE-NYK6838394-RAZORPAY-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK6838394,flagged,True,fee_deduction
TXN-10K-09589,Freshworks SaaS Cloud,SaaS,UPI,AXIS,Stripe,1613.73,3.81,1613.73,1609.92,2026-08-02 11:42:00,2026-08-02 11:42:00,REF-FRSH3141699,PO-FRSH3141699,UPI CR-FRSH3141699-STRIPE-COLLECTION-Freshworks SaaS Cloud,UPI instant merchant payout batch FRSH3141699,matched,False,matched_clean
TXN-10K-09590,Dunzo Quick Commerce,E-Commerce,UPI,ICICI,PayU,6383.52,15.07,6383.52,6368.45,2026-09-04 13:48:00,2026-09-04 13:48:00,REF-DNZ8890534,PO-DNZ8890534,UPI CR-DNZ8890534-PAYU-COLLECTION-Dunzo Quick Commerce,UPI instant merchant payout batch DNZ8890534,matched,False,matched_clean
TXN-10K-09591,Nykaa Cosmetics D2C,D2C,Credit Card,AXIS,Cashfree,21641.76,524.31,21641.76,21117.45,2026-08-31 21:11:00,2026-08-31 21:11:00,REF-NYK6953547,PO-NYK6953547,CARD SETTLE-NYK6953547-CASHFREE-POS DISBURSE-Nykaa Cosmetics D2C,Card settlement net of gateway interchange NYK6953547,matched,False,matched_clean
TXN-10K-09592,Cleartrip Flights & Hotels,Travel,Debit Card,KOTAK,Razorpay,49712.39,1090.25,49712.39,48622.14,2026-08-14 12:42:00,2026-08-14 12:42:00,REF-CLRT4785212,PO-CLRT4785212,DEBIT CR-CLRT4785212-RAZORPAY-SETTLEMENT-Cleartrip Flights & Hotels,Debit collection clearance sweep CLRT4785212,matched,False,matched_clean
TXN-10K-09593,Nykaa Cosmetics D2C,D2C,UPI,SBI,Stripe,3532.35,8.33,3532.35,3524.02,2026-08-23 02:38:00,2026-08-23 02:38:00,REF-NYK8035570,PO-NYK8035570,UPI CR-NYK8035570-STRIPE-COLLECTION-Nykaa Cosmetics D2C,UPI instant merchant payout batch NYK8035570,matched,False,matched_clean
TXN-10K-09594,Postman API Cloud,SaaS,UPI,SBI,Razorpay,8139.39,19.21,8139.39,8120.18,2026-08-01 18:35:00,2026-08-01 18:35:00,REF-POST5517457,PO-POST5517457,UPI CR-POST5517457-RAZORPAY-COLLECTION-Postman API Cloud,UPI instant merchant payout batch POST5517457,matched,False,matched_clean
TXN-10K-09595,Postman API Cloud,SaaS,UPI,AXIS,Razorpay,1314.57,3.1,1314.57,1311.47,2026-08-14 14:02:00,2026-08-14 14:02:00,REF-POST1981556,PO-POST1981556,UPI CR-POST1981556-RAZORPAY-COLLECTION-Postman API Cloud,UPI instant merchant payout batch POST1981556,matched,False,matched_clean
TXN-10K-09596,Zerodha Securities Payout,FinTech,Credit Card,ICICI,Razorpay,49497.68,1160.2,49497.68,48337.48,2026-08-15 05:16:00,2026-08-15 05:16:00,REF-ZRD7496520,PO-ZRD7496520,CARD SETTLE-ZRD7496520-RAZORPAY-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD7496520,matched,False,matched_clean
TXN-10K-09597,Zomato Logistics Payouts,Logistics,UPI,ICICI,Razorpay,6375.03,15.04,6375.03,6340.47,2026-08-26 11:27:00,2026-08-26 11:27:00,REF-ZMT5437121,PO-ZMT5437121,UPI CR-ZMT5437121-RAZORPAY-COLLECTION-Zomato Logistics Payouts,UPI instant merchant payout batch ZMT5437121,flagged,True,fee_deduction
TXN-10K-09598,Cleartrip Flights & Hotels,Travel,Debit Card,HDFC,Cashfree,12595.84,311.24,12595.84,12284.6,2026-09-04 03:36:00,2026-09-04 03:36:00,REF-CLRT5186100,PO-CLRT5186100,DEBIT CR-CLRT5186100-CASHFREE-SETTLEMENT-Cleartrip Flights & Hotels,Debit collection clearance sweep CLRT5186100,matched,False,matched_clean
TXN-10K-09599,Cleartrip Flights & Hotels,Travel,NetBanking,HDFC,PayU,24905.84,471.98,24905.84,24433.86,2026-08-08 19:56:00,2026-08-08 19:56:00,REF-CLRT3121163,PO-CLRT3121163,NB CR-CLRT3121163-PAYU-DIRECT DISBURSE-Cleartrip Flights & Hotels,Internet banking settlement net of fee CLRT3121163,matched,False,matched_clean
TXN-10K-09600,Postman API Cloud,SaaS,Debit Card,SBI,Razorpay,28180.34,729.56,28180.34,27450.78,2026-08-13 00:41:00,2026-08-13 00:41:00,REF-POST9043054,PO-POST9043054,DEBIT CR-POST9043054-RAZORPAY-SETTLEMENT-Postman API Cloud,Debit collection clearance sweep POST9043054,matched,False,matched_clean
TXN-10K-09601,Nykaa Cosmetics D2C,D2C,NEFT/RTGS,KOTAK,Stripe,463400.56,0.0,463400.56,463400.56,2026-08-10 18:05:00,2026-08-10 18:05:00,REF-NYK3757008,PO-NYK3757008,NEFT/RTGS CR-NYK3757008-STRIPE-TREASURY SWEEP-Nykaa Cosmetics D2C,Corporate treasury gross settlement NYK3757008,matched,False,matched_clean
TXN-10K-09602,Zerodha Securities Payout,FinTech,Credit Card,AXIS,Cashfree,36027.37,814.55,36027.37,35212.82,2026-08-12 19:14:00,2026-08-16 19:14:00,REF-ZRD3978311,PO-ZRD3978311,CARD SETTLE-ZRD3978311-CASHFREE-POS DISBURSE-Zerodha Securities Payout,Card settlement net of gateway interchange ZRD3978311,flagged,True,settlement_lag
TXN-10K-09603,Razorpay Capital Advances,Lending,UPI,HDFC,PayU,7855.85,18.54,7855.85,7837.31,2026-08-13 02:38:00,2026-08-13 02:38:00,REF-RZPC3069256,PO-RZPC3069256,UPI CR-RZPC3069256-PAYU-COLLECTION-Razorpay Capital Advances,UPI instant merchant payout batch RZPC3069256,matched,False,matched_clean
